kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
TOTL;Total Bangun Persada Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;2670409421.0;558308736.0;3228718157.0;1945591346.0;231016074.0;2176607420.0;341000000.0;None;4728478.0;1054225437.0;1052110737.0;3228718157.0;443930850.0;204418079.0;214511729.0;218755809.0;208667459.0;-4249380.0
BBTN;PT Bank Tabungan Negara (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;306436194.0;None;None;263784017.0;5295000.0;None;2054454.0;23840448.0;23840448.0;None;None;2807923.0;2782507.0;2782507.0;2807923.0;None
AISA;Tiga Pilar Sejahtera Food Tbk;5. Consumer Goods Industry;51. Food And Beverages;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;788973.0;1027433.0;1816406.0;5177830.0;89518.0;5267348.0;684220.0;None;1455091.0;-3449081.0;-3450942.0;1816406.0;459744.0;-123513.0;-103041.0;-102968.0;-123429.0;-84.0
BVIC;Bank Victoria International Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;None;None;30172315337.0;None;None;25808570240.0;867104816.0;None;211681207.0;2806009095.0;2806025405.0;None;None;79081921.0;-40320391.0;-40318834.0;79081642.0;279.00.00
WICO;Wicaksana Overseas International Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;332931442674.0;53176794246.0;386108236920.0;82000239837.0;26423708521.0;108423948358.0;634475488500.0;None;14444701250.0;277662152949.0;277684288562.0;386108236920.0;99652272649.0;-21172048346.0;-18948634346.0;-18948634346.0;-21172048346.0;None
SAME;Sarana Meditama Metropolitan Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;427198442585.0;2101833457498.0;2529031900083.0;121409441562.0;1081531816035.0;1202941257597.0;118000000000.0;None;15492043298.0;1326077630767.0;1326090642486.0;2529031900083.0;425052697967.0;58883226709.0;293829541728.0;293827995694.0;58883002032.0;224677.0
BLTZ;PT Graha Layar Prima Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;None;None;1762007688.0;None;None;601569853.0;601883608.0;None;1118342981.0;1160430252.0;1160437835.0;1762007688.0;521892400.0;35229089.0;37063623.0;37061236.0;35226673.0;2416.00.00
KLBF;Kalbe Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;10648288386726.0;7497917758643.0;18146206145369.0;2286167471594.0;565443877421.0;2851611349015.0;468751221100.0;None;-34118673814.0;14623457976061.0;15294594796354.0;18146206145369.0;9847925793543.0;2497261964757.0;2552706945624.0;2510650879252.0;2457129032271.0;40132932486.0
KMTR;PT Kirana Megatara Tbk.;3. Basic Industry And Chemicals;39. Others - Basic Industry And Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2059600582207.0;1488638592418.0;3548239174625.0;1763387428345.0;327028802078.0;2090416230423.0;768295000000.0;None;423478725197.0;1457822940879.0;1457822944202.0;3548239174625.0;678084069092.0;1585148671.0;6265429680.0;6265429543.0;1585148539.0;132.00.00
PIHC;PT Pupuk Indonesia (Persero);3. Basic Industry And Chemicals;34. Chemicals;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;57647384.0;81256095.0;138903479.0;24524445.0;48352148.0;72876593.0;25000000.0;None;None;65821815.0;66026886.0;138903479.0;14970924.0;4213377.0;4195048.0;4162147.0;4180476.0;32901.0
AGRS;PT Bank Agris Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;4151151.0;None;None;3618348.0;525618.0;None;21124.0;532803.0;532803.0;None;None;-31122.0;-31351.0;-31351.0;-31122.0;None
INTP;Indocement Tunggal Prakarsa Tbk;3. Basic Industry And Chemicals;31. Cement;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;12315796.0;15472766.0;27788562.0;3925649.0;641324.0;4566973.0;1840616.0;None;2698863.0;23221589.0;23221589.0;27788562.0;4369029.0;1145937.0;1241944.0;1241944.0;1145937.0;None
INDX;Tanah Laut Tbk;9. Trade, Services & Investment;19. Others - Agriculture;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;30056313017.0;23949732951.0;54006045968.0;71224453.0;272341816.0;343566269.0;21895679400.0;None;80533618694.0;53658180296.0;53662479699.0;54006045968.0;-4716916818.0;-55222449938.0;-54755680968.0;-54748454530.0;-55215214763.0;-7235175.0
MTSM;Metro Realty Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;16698022321.0;58431470172.0;75129492493.0;4801266631.0;7610524426.0;12411791057.0;58212000000.0;None;2868000000.0;62719142594.0;62717701436.0;75129492493.0;5779338318.0;-6943129415.0;-6773263691.0;-6766490427.0;-6936186286.0;-6943129.0
CAKK;PT Cahayaputra Asa Keramik Tbk.;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;129352367121.0;199538802795.0;328891169916.0;82281904302.0;25726663236.0;108008567538.0;120330000000.0;None;40859869695.0;220882602378.0;220882602378.0;328891169916.0;39258599567.0;13302390600.0;28218609881.0;28218609881.0;13302390600.0;None
ERTX;Eratex Djaja Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;30149095.0;32436759.0;62585854.0;29906222.0;13664816.0;43571038.0;8817516.0;None;158574.0;19013768.0;19014816.0;62585854.0;6416716.0;1059744.0;1137808.0;1137808.0;1059744.0;None
INCF;PT Indo Komoditi Korpora Tbk;3. Basic Industry And Chemicals;39. Others - Basic Industry And Chemicals;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;376627797261.0;158048880207.0;534676677468.0;369060636787.0;15921447789.0;384982084576.0;168367416900.0;None;21887036000.0;148252048551.0;149694592892.0;534676677468.0;71468141096.0;4470170253.0;7082302701.0;7035283662.0;4449272538.0;20897715.0
BTPN;PT BANK TABUNGAN PENSIUNAN NASIONAL Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;101919301.0;None;None;76562034.0;117033.0;None;1458886.0;18182737.0;19364407.0;None;None;2257884.0;2496164.0;2195040.0;1968291.0;289593.0
RICY;Ricky Putra Globalindo Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1211372836329.0;328229218503.0;1539602054832.0;994288048839.0;100404519947.0;1094692568786.0;320858755000.0;None;9973754666.0;413946691152.0;444909486046.0;1539602054832.0;350472420189.0;18480376458.0;16723266880.0;10473594524.0;11731418278.0;6748958180.0
PIKI;PT Pelabuhan Indonesia IV (Persero);7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2474140799866.0;7899027500752.0;10373168300618.0;1171231000628.0;3219672968597.0;4390903969225.0;3112085000000.0;None;None;5969182541826.0;5982264331393.0;10373168300618.0;1433306250725.0;326203194902.0;328379741396.0;328309689869.0;326133143375.0;70051527.0
MPMX;PT Mitra Pinasthika Mustika Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Jutaan / In Million;6014006.0;5929401.0;11943407.0;2826059.0;347878.0;3173937.0;2231482.0;None;1484370.0;8624235.0;8769470.0;11943407.0;1152140.0;3701835.0;3853779.0;3812327.0;3660250.0;41585.0
WOMF;PT Wahana Ottomitra Multiartha Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;8827307.0;None;None;7655646.0;348148.0;None;160190.0;1171661.0;1171661.0;8827307.0;None;215183.0;235812.0;235812.0;215183.0;None
PBSA;PT Paramita Bangun Sarana Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;467458331096.0;197279544381.0;664737875477.0;109065259583.0;12377120429.0;121442380012.0;150000000000.0;None;327441379389.0;543295495465.0;543295495465.0;664737875477.0;73497399054.0;42264288073.0;43555363993.0;43555363993.0;42264288073.0;None
NOBU;PT Bank Nationalnobu Tbk.;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;11793981.0;None;None;10379604.0;443791.0;None;None;1414377.0;1414377.0;None;None;44748.0;22431.0;22431.0;44748.0;None
FASW;Fajar Surya Wisesa Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;3530218883678.0;7434899825106.0;10965118708784.0;3010538868185.0;3666242543034.0;6676781411219.0;1238944393500.0;None;3560727824.0;4288336269197.0;4288337297565.0;10965118708784.0;3018753670927.0;1405367771073.0;1401437708670.0;1401437680302.0;1405367808100.0;-37027.0
ETWA;Eterindo Wahanatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;18460713565.0;1072197865431.0;1090658578996.0;864335838685.0;485151671455.0;1349487510140.0;387318800000.0;None;19497125240.0;-258989841748.0;-258828931144.0;1090658578996.0;-12358669723.0;-138527581191.0;-137524138341.0;-137153692954.0;-138157015064.0;-370566127.0
BCAP;MNC Kapital Indonesia Tbk;8. Finance;89. Others - Finance;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;18762724.0;None;None;13015396.0;3853139.0;None;1134606.0;5026473.0;5747328.0;18762724.0;2661759.0;153877.0;103545.0;77485.0;119835.0;34042.0
PWON;Pakuwon Jati Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;9472787624.0;15545292600.0;25018080224.0;4096381121.0;5610017637.0;9706398758.0;1203990060.0;None;362194103.0;12596118145.0;15311681466.0;25018080224.0;4050308801.0;2826936213.0;2851348911.0;2565509718.0;2542868927.0;284067286.0
BKDP;Bukit Darmo Property Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;51706653889.0;711830786391.0;763537440280.0;156226946297.0;143922568233.0;300149514530.0;731502225200.0;None;69068728149.0;463369191239.0;463387925750.0;763537440280.0;-2739489514.0;-36654139664.0;-36304502245.0;-36291982851.0;-36642251945.0;-11887719.0
JSPT;Jakarta Setiabudi Internasional Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1390828947.0;3657768326.0;5048597273.0;692329572.0;1119453947.0;1811783519.0;1159368000.0;None;-361197103.0;2345694339.0;3236813754.0;5048597273.0;1137439903.0;466896329.0;476229536.0;307762831.0;300082706.0;166813623.0
VIVA;PT Visi Media Asia Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Ribuan / In Thousand;3863718030.0;4160847783.0;8024565813.0;3382175325.0;2949969316.0;6332144641.0;1803512716.0;None;481280278.0;1137837892.0;1692421172.0;8024565813.0;1390029811.0;-1111687862.0;-1078510595.0;-1068764801.0;-1101010458.0;-10677404.0
AIMS;Akbar Indomakmur Stimec Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;17533206467.0;None;17533206467.0;2587500000.0;609909626.0;3197409626.0;11000000000.0;None;4265565685.0;14335796841.0;14335796841.0;17533206467.0;00.00;-637109576.0;-637109576.0;-637109576.0;-637109576.0;None
ENRG;Energi Mega Persada Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;160365220.0;571080435.0;731445655.0;477889886.0;167769216.0;645659102.0;538723942.0;None;290234467.0;191671110.0;85786553.0;731445655.0;75800920.0;-8622898.0;-8865621.0;-12959853.0;-12717130.0;4094232.0
BSDE;PT Bumi Serpong Damai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;20948678473652.0;31152813730900.0;52101492204552.0;6231233383026.0;15583360871276.0;21814594254302.0;1924669619200.0;None;6411155813452.0;26109732973109.0;30286897950250.0;52101492204552.0;4754507993720.0;1701817694927.0;1443967362364.0;1033020848674.0;1293850222563.0;407967472364.0
APIC;PACIFIC STRATEGIC FINANCIAL Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2521774824521.0;377923962975.0;2899698787496.0;705382807853.0;464809325886.0;1170192133739.0;1218603769700.0;None;43468025404.0;1664654781116.0;1729506653757.0;2899698787496.0;None;70399722671.0;72118384641.0;69201425419.0;67513818889.0;2885903782.0
IKAI;Intikeramik Alamasri Industri Tbk;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;01.00;Ribuan / In Thousand;92211026.0;1244805083.0;1337016109.0;196634638.0;346249703.0;542884341.0;921362578.0;None;289177378.0;770227058.0;794131768.0;1337016109.0;5743734.0;71284346.0;71345335.0;71684807.0;71643601.0;-359255.0
DVLA;Darya-Varia Laboratoria Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1203372372.0;479449367.0;1682821739.0;416537366.0;66022510.0;482559876.0;280000000.0;None;77828658.0;1200261863.0;1200261863.0;1682821739.0;925409702.0;200651968.0;203324139.0;203324139.0;200651968.0;None
PGAS;Perusahaan Gas Negara (Persero) Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;2473608746.0;5465664421.0;7939273167.0;1604524366.0;3132858090.0;4737382456.0;344018831.0;None;-467574628.0;2574537400.0;3201890711.0;7939273167.0;1309500199.0;364638660.0;336835984.0;276566962.0;304991574.0;59647086.0
RODA;Pikko Land Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1809645072094.0;2171204162784.0;3980849234878.0;400987852706.0;853891787666.0;1254879640372.0;1359212820900.0;None;-114180060299.0;2410127237408.0;2725969594506.0;3980849234878.0;None;102088999.0;1044499360.0;2442169878.0;1537923879.0;-1435834880.0
ESTI;Ever Shine Textile Industry Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;29234391.0;32793329.0;62027720.0;32031501.0;13746594.0;45778095.0;76794149.0;None;5200668.0;16249201.0;16249625.0;62027720.0;3200275.0;1413112.0;1413112.0;1413096.0;1413096.0;16.00
PANI;PT Pratama Abadi Nusa Industri Tbk.;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;109504732067.0;40088429479.0;149593161546.0;91524875312.0;18204157687.0;109729032999.0;41000000000.0;None;184591840.0;39607992050.0;39864128547.0;149593161546.0;14052556696.0;1175166829.0;656032579.0;650588929.0;1163275804.0;11891025.0
ROTI;PT Nippon Indosari Corpindo Tbk;5. Consumer Goods Industry;51. Food And Beverages;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1876409299238.0;2517401081645.0;4393810380883.0;525422150049.0;951487110723.0;1476909260772.0;123729777760.0;None;1458867087549.0;2841883886951.0;2916901120111.0;4393810380883.0;1492213107219.0;127171436363.0;136301090897.0;181140061333.0;172687391659.0;-45515955296.0
ARTO;PT Bank Artos Indonesia Tbk;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;664673471410.0;None;None;549114020524.0;120625000000.0;None;4481761081.0;115559450886.0;115559450886.0;None;None;-23288428791.0;-23491080397.0;-23491080397.0;-23288428791.0;None
HOTL;Saraswati Griya Lestari Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;376585300223.0;828540934990.0;1205126235213.0;229045674613.0;596716183066.0;825761857679.0;355000145200.0;None;35088926344.0;376572399219.0;379364377534.0;1205126235213.0;69572903468.0;-11154831904.0;-9958295214.0;-9882808914.0;-11079240030.0;-75591874.0
ADHI;PT Adhi Karya (Persero) Tbk.;6. Property, Real Estate And Building Construction;62. Building Construction;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;25429544167566.0;4689070602316.0;30118614769882.0;18964304189855.0;4869038683769.0;23833342873624.0;356084937600.0;None;2588833884853.0;6274484934705.0;6285271896258.0;30118614769882.0;2506603493998.0;645029449105.0;513257957916.0;512387414019.0;644158905208.0;870543897.0
VOKS;Voksel Electric Tbk;4. Miscellaneous Industry;45. Cable;No Controlling Shareholder;Foreign Company;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1905388216804.0;579994361206.0;2485382578010.0;1497401925999.0;65351029235.0;1562752955234.0;415560259500.0;940000000.0;None;922629622776.0;922629622776.0;2485382578010.0;442250598118.0;105468744587.0;108507316383.0;108507316383.0;105468744587.0;None
MITI;Mitra Investindo Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;83847347946.0;64417977364.0;148265325310.0;46673092545.0;26011085102.0;72684177647.0;82231016000.0;None;154785402222.0;81332315142.0;75581147663.0;148265325310.0;10935118897.0;7482976421.0;-6934825406.0;-6322673944.0;7969972805.0;-486996384.0
BNBR;Bakrie & Brothers Tbk;9. Trade, Services & Investment;98. Investment Company;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;10385139.0;3949969.0;14335108.0;10667572.0;988497.0;11656069.0;14189464.0;None;-1395308.0;2685925.0;2679039.0;14335108.0;675564.0;-1250213.0;-1323663.0;-1332439.0;-1260970.0;10757.0
KRAS;Krakatau Steel (Persero) Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Ribuan / In Thousand;989720.0;3308598.0;4298318.0;1598675.0;899430.0;2498105.0;987573.0;None;122137.0;1808711.0;1800213.0;4298318.0;158838.0;-77163.0;-52596.0;-50280.0;-74817.0;-2346.0
MTFN;Capitalinc Investment Tbk;8. Finance;89. Others - Finance;Individual Foreign, Non-Residential;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;1126221625219.0;None;None;1126294593587.0;4919937154200.0;None;-72429129361.0;6378408135.0;-72968368.0;1126221625219.0;None;13853850297.0;13659778540.0;13431744892.0;13625816649.0;228033648.0
ADRO;ADARO ENERGY Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Ribuan / In Thousand;1600294.0;5460461.0;7060755.0;816443.0;1941620.0;2758063.0;342940.0;None;1154494.0;3650399.0;4302692.0;7060755.0;1210207.0;477541.0;468611.0;410850.0;417720.0;59821.0
CITA;Cita Mineral Investindo Tbk;2. Mining;23. Metal And Mineral Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;638132615903.0;2630435127619.0;3268567743522.0;1369124187467.0;399748120719.0;1768872308186.0;337073490000.0;None;135681167.0;1500350892987.0;1499695435336.0;3268567743522.0;923638416404.0;661324058495.0;585200543669.0;585158316114.0;661281807412.0;42251083.0
FOOD;PT Sentra Food Indonesia Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;43059035473.0;83638797930.0;126697833403.0;56426493405.0;15301428468.0;71727921873.0;50000000000.0;None;-3488556266.0;46310477458.0;54969911530.0;126697833403.0;46430238349.0;1180405834.0;914914143.0;899673261.0;1120208481.0;60197353.0
WINS;Wintermar Offshore Marine Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;34194049.0;240826226.0;275020275.0;55429201.0;48426129.0;103855330.0;44523742.0;None;88043459.0;149012275.0;171164945.0;275020275.0;958347.0;-36057180.0;-35649302.0;-25032262.0;-25440140.0;-10617040.0
WIIM;Wismilak Inti Makmur Tbk;5. Consumer Goods Industry;52. Tobacco Manufacturers;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;888979741744.0;366594172814.0;1255573914558.0;150202377711.0;100134734182.0;250337111893.0;209987376000.0;None;303627463232.0;1003977274595.0;1005236802665.0;1255573914558.0;441532566004.0;51142850919.0;27145441554.0;27122708830.0;51087231805.0;55619114.0
ALMI;Alumindo Light Metal Industry Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2115994105157.0;665672268860.0;2781666374017.0;2144650311300.0;309815366787.0;2454465678087.0;154000000000.0;None;72324850615.0;327200695930.0;327200695930.0;2781666374017.0;211798421714.0;6544635062.0;-51669856459.0;-51669856459.0;6544635062.0;None
BMTR;PT Global Mediacom Tbk;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;01.00;Jutaan / In Million;9380777.0;19587385.0;28968162.0;6955570.0;7710130.0;14665700.0;1419862.0;None;1331507.0;9497785.0;14302462.0;28968162.0;5647285.0;1351480.0;1354999.0;833249.0;826633.0;524847.0
SRTG;PT Saratoga Investama Sedaya Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;20114874.0;None;None;4150626.0;271297.0;None;5185019.0;15655468.0;15964248.0;None;None;-6134832.0;-6133763.0;-6193524.0;-6194577.0;59745.0
RIMO;PT Rimo International Lestari Tbk.;9. Trade, Services & Investment;93. Retail Trade;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;338133699860.0;6176417304439.0;6514551004299.0;1071127830409.0;14191878438.0;1085319708847.0;4144600000000.0;None;1801485473173.0;4853304907267.0;5429231295452.0;6514551004299.0;197522710481.0;116415688322.0;116815982942.0;112400981042.0;112000686422.0;4415001900.0
RELI;Reliance Sekuritas Indonesia Tbk;8. Finance;83. Securities Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;589051198715.0;None;None;136431756750.0;180000000000.0;None;336527919892.0;452619441965.0;452619441965.0;589051198715.0;None;-14167140296.0;-17413415770.0;-17413415770.0;-14167140296.0;None
WIKA;Wijaya Karya Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;43555495865.0;15674505374.0;59230001239.0;28251951385.0;13762735289.0;42014686674.0;896995137.0;None;6555720677.0;14803614301.0;17215314565.0;59230001239.0;3604727150.0;2073299864.0;2213542969.0;1860117752.0;1730256243.0;343043621.0
BPII;PT Batavia Prosperindo Internasional Tbk.;8. Finance;89. Others - Finance;Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;669322314577.0;None;None;68344030594.0;51401090000.0;None;23046338950.0;588609130125.0;600978283983.0;669322314577.0;296624343700.0;98134537224.0;93238879427.0;83114271106.0;88182522057.0;9952015167.0
SMDM;Suryamas Dutamakmur Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;886958604049.0;2271683781011.0;3158642385060.0;388229372720.0;217899448167.0;606128820887.0;1517539959366.0;None;2812788685.0;1756679851733.0;2552513564173.0;3158642385060.0;306531332347.0;85390121403.0;85903072895.0;34258232150.0;33750368986.0;51639752417.0
